year,GS_mean,moving_avg
1960,10.772727272727273,10.772727272727273
1961,12.909090909090908,11.84090909090909
1962,12.454545454545455,12.045454545454547
1963,13.454545454545455,12.397727272727273
1964,12.772727272727273,12.897727272727273
1965,12.681818181818182,12.840909090909092
1966,12.545454545454545,12.863636363636363
1967,12.909090909090908,12.727272727272727
1968,12.681818181818182,12.704545454545453
1969,13.181818181818182,12.829545454545453
1970,12.727272727272727,12.875
1971,12.318181818181818,12.727272727272727
1972,12.545454545454545,12.693181818181818
1973,13.409090909090908,12.75
1974,10.772727272727273,12.261363636363635
1975,11.454545454545455,12.045454545454547
1976,13.0,12.15909090909091
1977,12.227272727272727,11.863636363636363
1978,14.5,12.795454545454547
1979,14.681818181818182,13.602272727272728
1980,15.090909090909092,14.125
1981,14.181818181818182,14.613636363636365
1982,8.363636363636363,13.079545454545453
1983,13.818181818181818,12.863636363636363
1984,14.136363636363637,12.625
1985,14.272727272727273,12.647727272727273
1986,15.136363636363637,14.340909090909092
1987,11.227272727272727,13.693181818181818
1988,13.909090909090908,13.636363636363637
1989,14.863636363636363,13.784090909090908
1990,13.227272727272727,13.306818181818182
1991,12.772727272727273,13.693181818181818
1992,13.409090909090908,13.568181818181818
1993,13.454545454545455,13.21590909090909
1994,13.318181818181818,13.238636363636363
1995,14.045454545454545,13.556818181818182
1996,,13.606060606060607
1997,,13.681818181818183
1998,,14.045454545454545
1999,13.318181818181818,13.318181818181818
2000,13.636363636363637,13.477272727272727
2001,12.818181818181818,13.257575757575758
2002,13.5,13.318181818181818
2003,12.590909090909092,13.136363636363637
2004,12.0,12.727272727272728
2005,14.272727272727273,13.090909090909092
2006,12.954545454545455,12.954545454545455
2007,13.727272727272727,13.238636363636363
2008,13.818181818181818,13.693181818181818
2009,12.090909090909092,13.147727272727273
2010,13.181818181818182,13.204545454545455
2011,13.454545454545455,13.136363636363637
2012,13.409090909090908,13.034090909090908
2013,13.727272727272727,13.443181818181818
2014,12.363636363636363,13.238636363636363
2015,12.636363636363637,13.034090909090908
2016,12.409090909090908,12.78409090909091
2017,12.863636363636363,12.568181818181818
2018,13.136363636363637,12.761363636363637
2019,12.5,12.727272727272727
2020,13.0,12.875
2021,12.826086956521738,12.865612648221344
2022,13.590909090909092,12.979249011857707
2023,12.545454545454545,12.990612648221344
2024,12.181818181818182,12.786067193675889
