Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,189,4705,988.0,4.8,35,20,269,332.0,594,3417,10,15,5.5,180.0,365,1288,4,3.5,71.0,94.0,685.0,18.0,1993,clt,,,,,,,,
Team Stats,307,4413,899.0,4.9,31,17,252,217.0,376,2353,15,14,5.8,126.0,495,2060,15,4.2,108.0,82.0,658.0,18.0,1994,clt,,,,,,,,
Team Stats,331,4919,961.0,5.1,22,11,281,270.0,434,3064,20,11,6.3,147.0,478,1855,14,3.9,110.0,97.0,943.0,24.0,1995,clt,,,,,,,,
Team Stats,317,4744,1000.0,4.7,24,13,288,311.0,537,3296,16,11,5.7,172.0,420,1448,9,3.4,89.0,76.0,615.0,27.0,1996,clt,,,,,,,,
Team Stats,313,4869,1035.0,4.7,28,11,301,317.0,523,3142,16,17,5.4,171.0,450,1727,10,3.8,109.0,106.0,880.0,21.0,1997,clt,,,,,,,,
Team Stats,310,5116,982.0,5.2,33,5,298,326.0,576,3630,26,28,6.1,190.0,384,1486,7,3.9,77.0,106.0,853.0,31.0,1998,clt,,,,,,,,
Team Stats,423,5726,979.0,5.8,28,11,327,338.0,546,4066,26,17,7.3,200.0,419,1660,15,4.0,89.0,81.0,683.0,38.0,1999,clt,186.0,40.9,15.1,Own 31.0,2:37,5.47,30.7,2.13
Team Stats,429,6141,1026.0,6.0,29,14,357,357.0,571,4282,33,15,7.2,213.0,435,1859,14,4.3,111.0,89.0,866.0,33.0,2000,clt,178.0,40.4,15.2,Own 29.3,2:39,5.92,34.5,2.27
Team Stats,413,5955,1025.0,5.8,38,15,343,349.0,557,3989,27,23,6.8,206.0,438,1966,16,4.5,110.0,76.0,730.0,27.0,2001,clt,195.0,36.4,18.5,Own 29.7,2:30,5.44,30.5,1.97
Team Stats,349,5616,1048.0,5.4,32,13,324,392.0,591,4055,27,19,6.6,213.0,434,1561,12,3.6,93.0,91.0,730.0,18.0,2002,clt,183.0,33.9,16.4,Own 33.1,2:43,5.9,30.7,1.87
Team Stats,447,5874,1041.0,5.6,20,10,348,381.0,569,4179,29,10,7.1,212.0,453,1695,16,3.7,104.0,92.0,662.0,32.0,2003,clt,177.0,46.3,10.2,Own 31.8,2:51,6.09,33.2,2.41
Team Stats,522,6475,968.0,6.7,17,7,379,353.0,527,4623,51,10,8.5,238.0,427,1852,10,4.3,94.0,106.0,801.0,47.0,2004,clt,175.0,46.3,9.7,Own 31.0,2:38,5.69,36.9,2.78
