Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,270,5212,1031.0,5.1,28,16,304,294.0,489,3332,16,12,6.5,173.0,521,1880,14,3.6,106.0,86.0,555.0,25.0,1993,nyj,,,,,,,,
Team Stats,264,4703,983.0,4.8,28,10,265,310.0,539,3137,18,18,5.5,164.0,416,1566,8,3.8,90.0,95.0,754.0,11.0,1994,nyj,,,,,,,,
Team Stats,233,4067,1001.0,4.1,42,18,254,330.0,589,2788,20,24,4.4,159.0,365,1279,2,3.5,78.0,121.0,1078.0,17.0,1995,nyj,,,,,,,,
Team Stats,279,5208,1077.0,4.8,46,16,319,339.0,629,3625,22,30,5.4,191.0,407,1583,8,3.9,94.0,110.0,819.0,34.0,1996,nyj,,,,,,,,
Team Stats,348,4727,1043.0,4.5,22,12,291,319.0,564,3242,20,10,5.3,173.0,431,1485,10,3.4,97.0,83.0,678.0,21.0,1997,nyj,,,,,,,,
Team Stats,416,5715,1057.0,5.4,24,11,338,318.0,532,3836,33,13,6.9,207.0,500,1879,12,3.8,99.0,85.0,651.0,32.0,1998,nyj,,,,,,,,
Team Stats,308,4752,999.0,4.8,22,6,268,272.0,476,2791,22,16,5.4,139.0,486,1961,7,4.0,111.0,87.0,771.0,18.0,1999,nyj,191.0,29.3,10.5,Own 33.6,2:34,5.41,24.7,1.49
Team Stats,321,5395,1075.0,5.0,40,11,308,352.0,637,3924,23,29,6.0,192.0,418,1471,11,3.5,84.0,76.0,626.0,32.0,2000,nyj,205.0,27.8,19.0,Own 33.2,2:23,5.41,26.3,1.5
Team Stats,308,4795,928.0,5.2,21,7,274,272.0,464,2741,17,14,5.7,151.0,445,2054,11,4.6,105.0,62.0,507.0,18.0,2001,nyj,176.0,29.5,10.8,Own 34.4,2:39,5.45,27.0,1.52
Team Stats,359,5036,917.0,5.5,19,9,300,329.0,485,3418,25,10,6.6,190.0,400,1618,12,4.0,86.0,79.0,685.0,24.0,2002,nyj,169.0,36.1,10.7,Own 32.0,2:44,5.61,29.8,1.96
Team Stats,283,4951,936.0,5.3,20,6,274,312.0,496,3316,20,14,6.3,181.0,409,1635,8,4.0,78.0,69.0,550.0,15.0,2003,nyj,170.0,32.4,11.8,Own 30.4,2:41,5.69,29.0,1.63
Team Stats,333,5438,996.0,5.5,16,5,313,282.0,438,3050,19,11,6.5,163.0,527,2388,15,4.5,135.0,91.0,693.0,15.0,2004,nyj,174.0,33.3,8.6,Own 30.4,2:59,5.89,31.2,1.78
Team Stats,240,3970,907.0,4.4,34,19,251,268.0,470,2642,11,15,5.1,146.0,384,1328,10,3.5,74.0,98.0,801.0,31.0,2005,nyj,168.0,25.6,16.7,Own 31.5,2:33,5.57,23.3,1.27
Team Stats,316,4891,1013.0,4.8,25,9,289,313.0,488,3153,17,16,6.0,161.0,491,1738,15,3.5,99.0,70.0,560.0,29.0,2006,nyj,176.0,31.8,13.6,Own 30.8,2:49,5.91,27.7,1.68
Team Stats,268,4715,1011.0,4.7,25,6,286,310.0,512,3014,15,19,5.3,173.0,446,1701,6,3.8,92.0,63.0,486.0,21.0,2007,nyj,171.0,29.2,14.0,Own 30.3,2:43,6.13,27.5,1.37
Team Stats,405,5307,981.0,5.4,31,8,308,347.0,529,3303,22,23,5.9,186.0,422,2004,20,4.7,94.0,77.0,569.0,28.0,2008,nyj,177.0,37.3,16.9,Own 31.4,2:49,5.71,29.8,2.07
Team Stats,348,5136,1030.0,5.0,30,9,280,210.0,393,2380,12,21,5.6,131.0,607,2756,21,4.5,132.0,88.0,677.0,17.0,2009,nyj,198.0,31.8,15.2,Own 32.4,2:36,5.38,25.9,1.62
Team Stats,367,5616,1087.0,5.2,21,7,307,288.0,525,3242,20,14,5.9,171.0,534,2374,14,4.4,118.0,103.0,934.0,18.0,2010,nyj,199.0,32.2,10.6,Own 32.8,2:37,5.66,28.2,1.65
Team Stats,377,4989,1030.0,4.8,34,16,301,310.0,547,3297,26,18,5.6,173.0,443,1692,14,3.8,92.0,102.0,849.0,36.0,2011,nyj,203.0,29.6,13.8,Own 30.9,2:26,5.2,24.4,1.69
Team Stats,281,4787,1034.0,4.6,37,18,299,272.0,493,2891,14,19,5.4,162.0,494,1896,12,3.8,102.0,83.0,708.0,35.0,2012,nyj,194.0,24.2,17.5,Own 27.8,2:31,5.47,24.6,1.26
Team Stats,290,5090,1020.0,5.0,29,7,280,266.0,480,2932,13,22,5.6,154.0,493,2158,12,4.4,105.0,108.0,837.0,21.0,2013,nyj,196.0,29.6,14.8,Own 26.0,2:28,5.39,25.8,1.4
Team Stats,283,5226,1052.0,5.0,24,9,289,287.0,498,2946,16,15,5.4,154.0,507,2280,11,4.5,112.0,109.0,932.0,23.0,2014,nyj,186.0,31.7,11.8,Own 27.8,2:40,5.87,28.0,1.53
Team Stats,387,5925,1074.0,5.5,24,8,329,362.0,604,4057,33,16,6.5,210.0,448,1868,11,4.2,99.0,96.0,787.0,20.0,2015,nyj,199.0,35.7,11.6,Own 29.2,2:31,5.56,29.6,1.95
Team Stats,275,5268,1003.0,5.3,34,9,291,311.0,550,3466,16,25,5.9,166.0,418,1802,10,4.3,97.0,93.0,837.0,28.0,2016,nyj,185.0,29.7,17.8,Own 27.5,2:39,5.6,28.5,1.5
Team Stats,298,4884,984.0,5.0,24,12,269,323.0,510,3182,19,12,5.7,157.0,427,1702,13,4.0,77.0,119.0,1035.0,35.0,2017,nyj,199.0,28.6,11.1,Own 27.6,2:26,5.12,24.5,1.5
Team Stats,333,4787,971.0,4.9,30,11,258,299.0,524,3165,18,19,5.6,157.0,410,1622,11,4.0,84.0,114.0,948.0,17.0,2018,nyj,197.0,32.0,14.7,Own 30.7,2:22,5.15,24.2,1.57
Team Stats,276,4368,956.0,4.6,25,9,253,323.0,521,3111,19,16,5.4,162.0,383,1257,6,3.3,61.0,115.0,1105.0,30.0,2019,nyj,189.0,23.3,11.6,Own 27.0,2:27,5.21,22.9,1.23
Team Stats,243,4479,948.0,4.7,19,5,269,292.0,499,2796,16,14,5.2,146.0,406,1683,9,4.1,94.0,101.0,952.0,29.0,2020,nyj,175.0,26.3,10.9,Own 26.4,2:33,5.58,25.6,1.36
Team Stats,310,5208,1036.0,5.0,27,7,310,357.0,603,3541,20,20,5.4,195.0,380,1667,14,4.4,87.0,103.0,860.0,28.0,2021,nyj,187.0,29.4,14.4,Own 27.5,2:32,5.68,27.8,1.61
Team Stats,296,5409,1074.0,5.0,23,9,294,357.0,627,3723,15,14,5.6,191.0,405,1686,13,4.2,79.0,91.0,866.0,24.0,2022,nyj,194.0,29.9,11.9,Own 27.9,2:31,5.73,27.8,1.47
Team Stats,268,4566,1053.0,4.3,33,18,260,356.0,601,2919,11,15,4.4,156.0,388,1647,7,4.2,77.0,124.0,945.0,27.0,2023,nyj,208.0,26.0,13.9,Own 30.3,2:23,5.25,21.8,1.13
Team Stats,338,5275,1010.0,5.2,19,8,314,385.0,607,3714,31,11,5.7,201.0,363,1561,8,4.3,83.0,137.0,1134.0,30.0,2024,nyj,173.0,34.1,10.4,Own 29.0,2:51,6.0,30.4,1.92
