Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,280,5069,1045.0,4.9,31,12,297,372.0,609,3503,20,19,5.4,184.0,395,1566,7,4.0,80.0,95.0,840.0,33.0,2009,sea,194.0,26.3,15.5,Own 28.4,2:16,5.52,25.8,1.35
Team Stats,310,4765,964.0,4.9,31,11,260,324.0,544,3341,14,20,5.8,159.0,385,1424,13,3.7,81.0,101.0,890.0,20.0,2010,sea,196.0,26.5,14.8,Own 30.8,2:15,5.07,24.2,1.35
Team Stats,321,4861,1003.0,4.8,23,9,265,299.0,509,3105,15,14,5.6,153.0,444,1756,15,4.0,89.0,138.0,1047.0,23.0,2011,sea,198.0,27.8,11.6,Own 31.3,2:18,5.22,24.4,1.44
Team Stats,412,5610,974.0,5.8,18,8,311,259.0,405,3031,27,10,6.9,153.0,536,2579,16,4.8,129.0,110.0,890.0,29.0,2012,sea,170.0,39.4,10.0,Own 29.4,3:00,5.89,32.9,2.19
Team Stats,417,5424,973.0,5.6,19,10,307,267.0,420,3236,27,9,7.0,160.0,509,2188,14,4.3,116.0,128.0,1183.0,31.0,2013,sea,182.0,40.7,9.3,Own 31.0,2:41,5.54,29.7,2.12
Team Stats,394,6012,1021.0,5.9,14,7,328,287.0,454,3250,20,7,6.6,160.0,525,2762,20,5.3,144.0,130.0,1009.0,24.0,2014,sea,175.0,40.6,6.9,Own 30.5,2:58,6.05,34.2,2.13
Team Stats,423,6058,1035.0,5.9,16,8,335,333.0,489,3790,34,8,7.1,190.0,500,2268,10,4.5,128.0,117.0,1007.0,17.0,2015,sea,174.0,42.0,8.6,Own 29.2,2:58,6.13,34.6,2.27
Team Stats,354,5715,1012.0,5.6,18,6,313,368.0,567,4124,23,12,6.8,203.0,403,1591,13,3.9,85.0,117.0,970.0,25.0,2016,sea,185.0,37.3,9.7,Own 29.5,2:36,5.64,30.8,1.9
Team Stats,366,5286,1007.0,5.2,17,5,299,340.0,555,3657,34,12,6.1,183.0,409,1629,4,4.0,85.0,148.0,1342.0,31.0,2017,sea,197.0,30.5,8.6,Own 28.5,2:23,5.27,26.8,1.71
Team Stats,428,5653,1012.0,5.6,11,4,329,280.0,427,3093,35,7,6.5,156.0,534,2560,15,4.8,133.0,111.0,959.0,40.0,2018,sea,181.0,39.8,6.1,Own 27.8,2:47,5.77,31.1,2.3
Team Stats,405,5991,1046.0,5.7,20,14,341,341.0,517,3791,31,6,6.7,190.0,481,2200,15,4.6,121.0,109.0,882.0,30.0,2019,sea,189.0,36.5,10.6,Own 30.2,2:40,5.68,31.6,2.07
Team Stats,459,5912,1022.0,5.8,18,5,356,388.0,563,3941,40,13,6.5,216.0,411,1971,15,4.8,111.0,84.0,662.0,29.0,2020,sea,178.0,44.4,10.1,Own 31.1,2:42,5.88,33.1,2.57
Team Stats,395,5506,954.0,5.8,13,6,302,324.0,495,3432,30,7,6.3,166.0,413,2074,18,5.0,106.0,97.0,803.0,30.0,2021,sea,187.0,34.8,7.0,Own 29.6,2:19,5.22,29.3,2.07
Team Stats,407,5976,1044.0,5.7,23,11,346,399.0,573,3934,30,12,6.4,206.0,425,2042,12,4.8,106.0,106.0,854.0,34.0,2022,sea,187.0,40.6,11.2,Own 29.5,2:38,5.78,31.9,2.12
Team Stats,364,5490,995.0,5.5,17,5,317,371.0,575,3910,23,12,6.4,189.0,382,1580,11,4.1,93.0,111.0,954.0,35.0,2023,sea,178.0,38.8,8.4,Own 28.7,2:34,5.83,30.8,1.93
Team Stats,375,5647,1030.0,5.5,24,8,329,413.0,593,4020,21,16,6.2,211.0,383,1627,17,4.2,88.0,119.0,987.0,30.0,2024,sea,182.0,35.2,9.9,Own 27.8,2:42,5.78,30.4,1.89
