Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,211,4321,972.0,4.4,32,14,237,296.0,535,2798,14,18,4.9,133.0,404,1523,6,3.8,82.0,87.0,732.0,22.0,2006,tam,190.0,19.5,16.3,Own 29.0,2:24,5.23,22.7,1.01
Team Stats,334,5229,975.0,5.4,20,12,281,316.0,490,3357,18,8,6.4,162.0,449,1872,15,4.2,98.0,81.0,614.0,21.0,2007,tam,185.0,33.0,9.7,Own 33.1,2:38,5.45,28.2,1.7
Team Stats,361,5456,1045.0,5.2,26,13,298,355.0,562,3619,18,13,6.1,184.0,451,1837,13,4.1,100.0,95.0,834.0,14.0,2008,tam,189.0,33.3,12.7,Own 32.4,2:43,5.73,28.8,1.66
Team Stats,244,4600,961.0,4.8,34,5,246,279.0,524,2973,18,29,5.3,148.0,404,1627,5,4.0,80.0,93.0,696.0,18.0,2009,tam,194.0,20.1,17.5,Own 30.4,2:22,5.09,23.6,1.08
Team Stats,341,5362,955.0,5.6,19,13,288,306.0,494,3361,26,6,6.4,172.0,431,2001,9,4.6,97.0,100.0,837.0,19.0,2010,tam,172.0,33.7,9.3,Own 28.9,2:52,5.72,31.2,1.83
Team Stats,287,5108,966.0,5.3,40,16,277,365.0,588,3650,17,24,5.9,180.0,346,1458,9,4.2,74.0,123.0,1007.0,23.0,2011,tam,181.0,28.7,20.4,Own 27.0,2:34,5.49,28.0,1.44
Team Stats,389,5820,1008.0,5.8,23,6,301,311.0,566,3983,27,17,6.7,188.0,416,1837,13,4.4,89.0,101.0,819.0,24.0,2012,tam,193.0,35.2,10.9,Own 29.0,2:31,5.39,30.1,1.89
Team Stats,288,4432,981.0,4.5,21,9,269,291.0,514,2820,22,12,5.0,157.0,420,1612,6,3.8,75.0,121.0,1136.0,37.0,2013,tam,188.0,27.1,9.6,Own 26.8,2:31,5.37,23.4,1.41
Team Stats,277,4672,936.0,5.0,33,13,263,301.0,531,3297,21,20,5.7,162.0,353,1375,7,3.9,72.0,118.0,939.0,29.0,2014,tam,180.0,26.7,17.2,Own 26.6,2:26,5.33,25.8,1.42
Team Stats,342,6014,1017.0,5.9,28,13,336,312.0,535,3852,22,15,6.9,201.0,455,2162,12,4.8,99.0,143.0,1195.0,36.0,2015,tam,176.0,35.8,14.8,Own 26.2,2:38,6.01,34.1,1.85
Team Stats,354,5542,1066.0,5.2,27,9,340,355.0,578,3926,29,18,6.4,220.0,453,1616,8,3.6,80.0,109.0,926.0,40.0,2016,tam,182.0,32.4,14.8,Own 28.4,2:43,6.02,30.3,1.79
Team Stats,335,5814,1035.0,5.6,27,13,352,378.0,605,4366,26,14,6.8,243.0,390,1448,8,3.7,76.0,104.0,795.0,33.0,2017,tam,175.0,33.7,15.4,Own 27.6,2:43,6.13,33.1,1.79
Team Stats,396,6648,1055.0,6.3,35,9,388,408.0,625,5125,36,26,7.7,265.0,389,1523,11,3.9,80.0,117.0,975.0,43.0,2018,tam,184.0,37.0,19.0,Own 26.2,2:39,5.89,36.0,2.15
Team Stats,458,6366,1086.0,5.9,41,11,353,382.0,630,4845,33,30,7.2,244.0,409,1521,15,3.7,81.0,133.0,1111.0,28.0,2019,tam,198.0,37.9,20.2,Own 28.1,2:30,5.66,32.1,2.11
Team Stats,492,6145,1017.0,6.0,17,5,364,410.0,626,4626,42,12,7.1,238.0,369,1519,16,4.1,82.0,84.0,715.0,44.0,2020,tam,180.0,47.8,8.9,Own 31.0,2:34,5.82,34.1,2.72
Team Stats,511,6901,1139.0,6.1,19,7,404,492.0,731,5229,43,12,6.9,273.0,385,1672,18,4.3,106.0,97.0,874.0,25.0,2021,tam,194.0,44.3,9.8,Own 30.0,2:40,6.03,35.5,2.59
Team Stats,313,5894,1159.0,5.1,22,12,346,499.0,751,4586,26,10,5.9,240.0,386,1308,5,3.4,79.0,99.0,793.0,27.0,2022,tam,194.0,32.0,10.3,Own 26.9,2:36,6.17,30.3,1.6
Team Stats,348,5321,1047.0,5.1,18,8,300,364.0,568,3812,28,10,6.3,188.0,439,1509,8,3.4,79.0,100.0,751.0,33.0,2023,tam,183.0,35.5,9.8,Own 28.8,2:44,5.89,29.1,1.85
Team Stats,502,6793,1094.0,6.2,23,7,395,408.0,571,4257,41,16,7.0,224.0,483,2536,16,5.3,137.0,108.0,839.0,34.0,2024,tam,181.0,48.1,12.7,Own 29.7,3:03,6.22,37.4,2.7
