Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,381,5893,1087.0,5.4,38,17,350,293.0,509,3457,23,21,6.4,192.0,549,2436,18,4.4,133.0,103.0,775.0,25.0,1992,buf,,,,,,,,
Team Stats,329,5260,1078.0,4.9,35,17,316,304.0,497,3317,20,18,6.3,176.0,550,1943,12,3.5,117.0,94.0,630.0,23.0,1993,buf,,,,,,,,
Team Stats,340,5244,1066.0,4.9,34,13,319,342.0,542,3413,23,21,5.9,181.0,483,1831,14,3.8,107.0,92.0,631.0,31.0,1994,buf,,,,,,,,
Team Stats,350,5117,1059.0,4.8,26,12,300,279.0,506,3124,24,14,5.8,142.0,521,1993,10,3.8,130.0,89.0,672.0,28.0,1995,buf,,,,,,,,
Team Stats,319,5119,1094.0,4.7,37,13,294,279.0,483,3218,18,24,6.1,149.0,563,1901,14,3.4,128.0,106.0,831.0,17.0,1996,buf,,,,,,,,
Team Stats,255,4657,1014.0,4.6,42,17,268,293.0,546,2875,14,25,4.9,144.0,422,1782,12,4.2,98.0,92.0,742.0,26.0,1997,buf,,,,,,,,
Team Stats,400,5541,1033.0,5.4,20,6,319,269.0,461,3380,28,14,6.7,176.0,531,2161,13,4.1,115.0,123.0,993.0,28.0,1998,buf,,,,,,,,
Team Stats,320,5333,1059.0,5.0,27,11,313,290.0,513,3293,21,16,6.1,173.0,519,2040,12,3.9,117.0,97.0,789.0,23.0,1999,buf,190.0,30.5,14.2,Own 32.9,2:44,5.75,28.0,1.61
Team Stats,315,5498,1080.0,5.1,23,13,309,312.0,546,3576,20,10,5.9,174.0,475,1922,11,4.0,111.0,101.0,913.0,24.0,2000,buf,200.0,29.0,10.5,Own 29.4,2:35,5.59,27.4,1.51
Team Stats,265,5137,1009.0,5.1,33,13,287,327.0,557,3451,18,20,5.7,180.0,406,1686,9,4.2,75.0,123.0,954.0,32.0,2001,buf,184.0,24.5,16.8,Own 26.9,2:32,5.64,27.9,1.32
Team Stats,379,5591,1054.0,5.3,31,16,355,377.0,612,3995,24,15,6.0,218.0,388,1596,17,4.1,90.0,112.0,1031.0,47.0,2002,buf,184.0,35.9,15.8,Own 29.7,2:43,5.91,30.3,1.97
Team Stats,243,4348,980.0,4.4,34,17,268,293.0,502,2684,11,17,4.9,150.0,427,1664,13,3.9,96.0,106.0,891.0,22.0,2003,buf,187.0,21.9,17.6,Own 30.3,2:33,5.37,23.0,1.17
Team Stats,395,4691,982.0,4.8,29,12,271,262.0,461,2817,21,17,5.6,149.0,483,1874,15,3.9,102.0,121.0,1047.0,20.0,2004,buf,187.0,32.1,14.4,Own 36.2,2:36,5.42,24.8,1.73
