Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,283,5277,1039.0,5.1,32,14,293,300.0,548,3226,18,18,5.4,161.0,442,2051,11,4.6,111.0,126.0,1027.0,21.0,1999,cin,193.0,24.4,13.5,Own 29.6,2:29,5.52,27.1,1.33
Team Stats,185,4260,1001.0,4.3,35,21,254,207.0,454,1946,6,14,3.8,109.0,495,2314,13,4.7,119.0,99.0,878.0,26.0,2000,cin,189.0,16.4,15.3,Own 28.3,2:18,5.41,22.3,0.89
Team Stats,226,4800,1071.0,4.5,37,11,294,322.0,602,3088,12,26,4.9,176.0,441,1712,11,3.9,96.0,103.0,870.0,22.0,2001,cin,195.0,20.5,17.4,Own 29.4,2:26,5.64,24.5,1.09
Team Stats,279,5206,1054.0,4.9,35,13,315,350.0,591,3476,17,22,5.5,186.0,426,1730,13,4.1,105.0,99.0,884.0,24.0,2002,cin,183.0,24.6,16.9,Own 28.1,2:32,5.86,28.4,1.39
Team Stats,346,5329,1038.0,5.1,22,7,313,324.0,520,3342,26,15,6.0,181.0,481,1987,12,4.1,101.0,107.0,846.0,31.0,2003,cin,180.0,33.3,11.1,Own 29.0,2:45,5.91,29.6,1.84
Team Stats,374,5140,1004.0,5.1,32,10,286,324.0,536,3301,23,22,5.8,172.0,437,1839,14,4.2,93.0,103.0,810.0,21.0,2004,cin,202.0,31.7,15.8,Own 32.1,2:19,5.13,25.4,1.68
Team Stats,421,5730,1018.0,5.6,20,6,342,362.0,538,3820,32,14,6.8,203.0,459,1910,15,4.2,109.0,110.0,920.0,30.0,2005,cin,179.0,41.9,11.2,Own 34.3,2:45,5.87,32.0,2.31
Team Stats,373,5462,994.0,5.5,24,11,313,327.0,523,3833,28,13,6.9,200.0,435,1629,14,3.7,88.0,92.0,717.0,25.0,2006,cin,188.0,35.6,12.2,Own 31.0,2:26,5.45,29.0,1.96
Team Stats,380,5568,1008.0,5.5,30,10,320,373.0,575,4012,26,20,6.8,213.0,416,1556,10,3.7,81.0,90.0,670.0,26.0,2007,cin,177.0,37.9,15.3,Own 31.1,2:39,5.89,31.4,1.95
Team Stats,204,3926,984.0,4.0,26,11,245,303.0,513,2406,11,15,4.3,145.0,420,1520,6,3.6,80.0,75.0,591.0,20.0,2008,cin,186.0,21.0,13.4,Own 30.1,2:31,5.43,21.0,0.99
Team Stats,305,4946,1011.0,4.9,25,12,295,286.0,477,2890,21,13,5.7,159.0,505,2056,9,4.1,109.0,114.0,863.0,27.0,2009,cin,177.0,29.9,13.0,Own 29.7,2:56,5.87,27.8,1.58
Team Stats,322,5289,1046.0,5.1,34,14,317,365.0,590,3767,26,20,6.1,206.0,428,1522,8,3.6,85.0,90.0,725.0,26.0,2010,cin,190.0,30.5,16.3,Own 31.2,2:38,5.67,27.9,1.63
Team Stats,344,5118,1015.0,5.0,22,8,285,308.0,535,3340,21,14,6.0,160.0,455,1778,10,3.9,93.0,99.0,874.0,32.0,2011,cin,197.0,32.5,9.6,Own 30.1,2:28,5.35,26.0,1.6
Team Stats,391,5323,1016.0,5.2,26,10,292,335.0,540,3578,28,16,6.1,173.0,430,1745,11,4.1,95.0,99.0,857.0,24.0,2012,cin,195.0,35.4,12.8,Own 31.2,2:30,5.39,27.2,1.86
Team Stats,430,5891,1097.0,5.4,30,10,330,364.0,587,4136,33,20,6.7,205.0,481,1755,14,3.6,101.0,102.0,1000.0,24.0,2013,cin,201.0,32.3,14.9,Own 26.9,2:37,5.57,29.2,1.91
Team Stats,365,5568,1018.0,5.5,26,9,313,323.0,503,3421,20,17,6.5,164.0,492,2147,19,4.4,122.0,102.0,812.0,27.0,2014,cin,191.0,34.0,13.1,Own 30.3,2:33,5.5,29.1,1.84
Team Stats,419,5728,1004.0,5.7,17,8,324,334.0,505,3923,31,9,7.3,191.0,467,1805,18,3.9,99.0,111.0,917.0,34.0,2015,cin,182.0,39.6,9.3,Own 30.1,2:45,5.67,31.2,2.26
Team Stats,325,5711,1050.0,5.4,17,9,341,364.0,563,3942,18,8,6.5,204.0,446,1769,17,4.0,100.0,88.0,726.0,37.0,2016,cin,176.0,35.8,8.5,Own 26.8,2:45,6.15,32.4,1.87
Team Stats,290,4488,927.0,4.8,23,11,267,304.0,510,3122,25,12,5.7,165.0,377,1366,6,3.6,72.0,110.0,1027.0,30.0,2017,cin,185.0,26.5,11.4,Own 27.9,2:22,5.11,24.2,1.46
Team Stats,368,4972,938.0,5.3,17,4,304,331.0,542,3290,27,13,5.7,182.0,359,1682,13,4.7,92.0,114.0,957.0,30.0,2018,cin,166.0,35.5,9.6,Own 29.0,2:39,5.78,29.7,2.03
Team Stats,279,5169,1049.0,4.9,30,14,312,356.0,616,3652,18,16,5.5,191.0,385,1517,9,3.9,85.0,93.0,761.0,36.0,2019,cin,181.0,29.8,15.5,Own 28.0,2:37,5.97,28.5,1.49
Team Stats,311,5116,1040.0,4.9,24,13,318,372.0,581,3448,19,11,5.5,201.0,411,1668,13,4.1,92.0,83.0,675.0,25.0,2020,cin,179.0,33.0,12.8,Own 28.0,2:47,6.0,28.4,1.7
Team Stats,460,6145,1046.0,5.9,21,7,337,384.0,555,4403,36,14,7.2,208.0,436,1742,16,4.0,96.0,72.0,620.0,33.0,2021,cin,190.0,42.6,10.0,Own 29.8,2:49,5.68,32.2,2.37
Team Stats,418,5768,1053.0,5.5,18,6,357,418.0,610,4240,35,12,6.5,221.0,399,1528,14,3.8,96.0,81.0,623.0,40.0,2022,cin,176.0,41.5,9.7,Own 30.7,2:56,6.15,32.7,2.36
Team Stats,366,5422,1048.0,5.2,16,2,329,420.0,615,3895,27,14,5.9,208.0,383,1527,12,4.0,90.0,76.0,614.0,31.0,2023,cin,188.0,34.6,8.5,Own 28.0,2:48,5.74,28.8,1.87
Team Stats,472,6214,1080.0,5.8,22,13,376,460.0,652,4640,43,9,6.6,253.0,380,1574,11,4.1,88.0,101.0,780.0,35.0,2024,cin,181.0,43.6,10.5,Own 31.4,2:55,6.15,34.3,2.5
